Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000052949.15	7142.04955264264	0.114320803740771	0.0490000826194686	0.00999184784347681	0.0706625550339974	Rnf157	ENSMUSG00000052949
ENSMUSG00000053291.16	992.276636125574	0.167323732793659	0.0891919561684706	0.0149886780807443	0.0919459015837088	Rab4b	ENSMUSG00000053291
ENSMUSG00000053398.12	1726.71615009701	0.219289286261096	0.0865072945342936	0.00191911727300048	0.0249454683702155	Phgdh	ENSMUSG00000053398
ENSMUSG00000053475.6	240.111011556662	0.297540699101071	0.152439923884901	0.00413701033398867	0.0401893623121789	Tnfaip6	ENSMUSG00000053475
ENSMUSG00000053560.6	204.659501061465	0.681652797109422	0.184500353402315	1.13697563140615e-05	0.000694972826961643	Ier2	ENSMUSG00000053560
ENSMUSG00000053617.13	1620.76045727338	0.167851300894223	0.0816690286529866	0.0103122830509638	0.072092456856263	Sh3pxd2a	ENSMUSG00000053617
ENSMUSG00000053963.8	6719.97397479384	0.180793691076137	0.0749455911191204	0.00383212132506557	0.0383837120645651	Stum	ENSMUSG00000053963
ENSMUSG00000054008.10	3587.01363225269	0.189641400064272	0.100866711056069	0.0115542551263424	0.0775339371777026	Ndst1	ENSMUSG00000054008
ENSMUSG00000054013.7	2227.44829331168	0.204090844699321	0.113037071723796	0.0113217233334054	0.0765379899839771	Tmem179	ENSMUSG00000054013
ENSMUSG00000054252.19	3281.47042284981	0.182435702808003	0.0695340854863085	0.00213786870125393	0.026527063548559	Fgfr3	ENSMUSG00000054252
ENSMUSG00000054364.6	7414.25493579169	0.334062116792256	0.0749819596535826	8.89479243841226e-07	0.000110368201810808	Rhob	ENSMUSG00000054364
ENSMUSG00000054452.11	7725.74176496734	0.224212667147806	0.096370209242416	0.00313134425415397	0.0336004070164682	Tle5	ENSMUSG00000054452
ENSMUSG00000054499.10	568.392905100074	0.35635924631909	0.146646036169987	0.00109464096219351	0.0174189696501356	Dedd2	ENSMUSG00000054499
ENSMUSG00000054675.6	390.48665802122	0.295373040967519	0.129768371441914	0.00210152129463888	0.0262601088489768	Tmem119	ENSMUSG00000054675
ENSMUSG00000054792.16	929.193633507041	0.203978940839979	0.104389797109814	0.00857790237669467	0.0636876321375348	Klhl18	ENSMUSG00000054792
ENSMUSG00000054793.9	6082.62192171063	0.259330944244497	0.115916503313526	0.00294353614299641	0.0323480876133317	Cadm4	ENSMUSG00000054793
ENSMUSG00000054863.10	2693.48665586087	0.178621931502105	0.0670785630875708	0.0019883742019148	0.025407678221945	Tafa5	ENSMUSG00000054863
ENSMUSG00000054934.11	855.910449739805	0.169974290755248	0.0879640514450702	0.0129878478594656	0.0839351967016318	Kcnmb4	ENSMUSG00000054934
ENSMUSG00000055053.19	3614.88439136023	0.193765812731887	0.0980949012189026	0.00914879785948098	0.0666067582385753	Nfic	ENSMUSG00000055053
ENSMUSG00000055148.8	284.945568231621	0.985509121848357	0.271991394456639	1.33621122536128e-05	0.000769062389681101	Klf2	ENSMUSG00000055148
ENSMUSG00000055401.15	264.81348961488	0.243706271691029	0.181371272281693	0.0149094018987573	0.0915834502772901	Fbxo6	ENSMUSG00000055401
