Gene_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene_Name	Gene_ID_truncated
ENSMUSG00000078588.11	26.6034637394181	-4.8446974897459e-06	0.00144269334380371	0.0177218603567606	0.999919353198441	Ccdc24	ENSMUSG00000078588
ENSMUSG00000078591.2	1063.98622095835	-6.83083402537106e-06	0.0014425585662978	0.502150656779366	0.999919353198441	Hs3st4	ENSMUSG00000078591
ENSMUSG00000078606.9	59.3113905532096	-4.01840788889251e-07	0.00144268871426427	0.835669866501857	0.999919353198441	Gvin2	ENSMUSG00000078606
ENSMUSG00000078607.7	70.8657548954722	5.41134272764383e-06	0.00144268185155022	0.537030793456884	0.999919353198441	1810010H24Rik	ENSMUSG00000078607
ENSMUSG00000078612.10	15.7866582270095	-6.59923284590326e-07	0.00144269123024439	0.688121936372885	0.999919353198441	Fyb2	ENSMUSG00000078612
ENSMUSG00000078619.11	409.873243240528	-2.38513116958936e-06	0.00144263499589747	0.7168223598872	0.999919353198441	Smarcd2	ENSMUSG00000078619
ENSMUSG00000078622.9	1994.01068910901	-1.37267151005481e-05	0.00144252986555011	0.249509860049421	0.999919353198441	Ccdc47	ENSMUSG00000078622
ENSMUSG00000078627.10	16.9134559815874	6.26857377663923e-07	0.00144269062970528	0.727634117113193	0.999919353198441	Marchf10	ENSMUSG00000078627
ENSMUSG00000078640.10	22.3345337687302	4.38159226942424e-07	0.00144268958439982	0.825167541695381	0.999919353198441	Gm11627	ENSMUSG00000078640
ENSMUSG00000078651.9	66.0330405662767	3.91516638761754e-06	0.00144268066433897	0.264664575903147	0.999919353198441	Aoc2	ENSMUSG00000078651
ENSMUSG00000078652.10	2098.85329608871	3.02706927798598e-06	0.00144240097766241	0.83645739257967	0.999919353198441	Psme3	ENSMUSG00000078652
ENSMUSG00000078653.5	10.1533912499822	2.58169832814606e-07	0.00144269295681652	0.824306451550313	0.999919353198441	Cntd1	ENSMUSG00000078653
ENSMUSG00000078656.12	504.920113431141	-7.13192342597712e-07	0.00144259571679018	0.93192146924949	0.999919353198441	Vps25	ENSMUSG00000078656
ENSMUSG00000078670.4	602.587355120882	1.33029972513188e-06	0.00144257437485479	0.887624222437519	0.999919353198441	Fam174b	ENSMUSG00000078670
ENSMUSG00000078671.12	1477.0700717645	-2.00142528384496e-05	0.00144255141880994	0.106155880642221	0.999919353198441	Chd2	ENSMUSG00000078671
ENSMUSG00000078676.10	1496.50289862542	-2.75958283897438e-06	0.00144248358929717	0.822924274322844	0.999919353198441	Casc3	ENSMUSG00000078676
ENSMUSG00000078681.11	417.450206031386	7.41016765962776e-06	0.00144261291965259	0.355554951249955	0.999919353198441	Tm2d3	ENSMUSG00000078681
ENSMUSG00000078695.9	227.895635265881	-4.77776366661472e-06	0.00144265585701929	0.867901471258331	0.999919353198441	Cisd3	ENSMUSG00000078695
ENSMUSG00000078700.12	108.622649403468	-4.30816496945667e-06	0.00144267764788799	0.258369311056326	0.999919353198441	D030028A08Rik	ENSMUSG00000078700
ENSMUSG00000078713.9	309.490806461409	-1.48316578141426e-06	0.00144263565107164	0.819781500611243	0.999919353198441	Tomm5	ENSMUSG00000078713
ENSMUSG00000078716.11	1902.78054370442	-5.54711617220907e-06	0.00144245916483462	0.673380501136093	0.999919353198441	Tmem8b	ENSMUSG00000078716
ENSMUSG00000078721.2	23.5190948650513	7.41643052390716e-07	0.00144268923835021	0.718224976034213	0.999919353198441	Fam205a1	ENSMUSG00000078721
ENSMUSG00000078722.3	62.9826764068073	-6.50296592897488e-06	0.00144268708916275	0.050218182384913	0.999919353198441	Gm12394	ENSMUSG00000078722
ENSMUSG00000078746.3	196.392830030048	3.0844343637059e-07	0.00144269195389466	0.828095363522719	0.999919353198441	Fam205a4	ENSMUSG00000078746
ENSMUSG00000078747.10	90.9445552523293	2.10912967601253e-08	0.0014426806291363	0.996833901878074	0.999919353198441	Gm20878	ENSMUSG00000078747
