pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.519480519480519	0.803337222045463	0.0813027345384498	0.396026815186352	0.952496113542861	13	Nkiras2,S100b,App,Nfkbia,Nfkbib,Nfkb2,Ikbkg
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	0.52064631956912	0.803337222045463	0.0714786287425507	-0.392740251819088	-0.95243909770106	17	Mdm4,Ehmt1,Atm
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	0.533557046979866	0.816329141780924	0.0668966276500666	-0.353611341214043	-0.9522097120733	27	Plcb4,Inpp5b,Plch1,Plcb1,Ocrl,Pten,Plcg1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.537128712871287	0.817171820408287	0.086794975677172	0.316583460199929	0.951536342162962	32	Acot7,Echs1,Acot3,Acbd6,Pccb,Dbi,Acsf2,Mcat,Acad10,Eci1,Mcee
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.542079207920792	0.817171820408287	0.0862865626267245	0.317879189883757	0.949048118578983	31	Slc27a4,Slc16a2,Slc25a4,Slc29a2,Slco3a1,Arl2,Slc25a5,Avp
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.540098199672668	0.817171820408287	0.0650877566917313	-0.320535356492385	-0.948957742822956	44	Psmc6,Psma3,Chuk,Psma1,Uba3
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.543001686340641	0.817171820408287	0.0662842187012672	-0.329186101026879	-0.948751239128884	38	Psmc6,Psma3,Psma1
REACTOME_PYROPTOSIS	0.505422993492408	0.802751908717174	0.0828962134571565	0.385636515288399	0.948647151631605	14	Chmp4b,Bak1,Chmp6,Chmp7,Bax
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.544303797468354	0.817171820408287	0.0630790410571939	-0.310961176492828	-0.948251354294483	53	Brcc3,Atm,Rbbp8,Nbn,Ube2v2,Rmi1,Topbp1,Ccna2,Mdc1,Rad17,Rfc3,Rad1,Rfc2,Rad50,Nsd2,Uimc1,Rad9b
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	0.534831460674157	0.816329141780924	0.0817515582532145	0.368439860150776	0.948043850494254	17	Wnt4,Wnt7b,Wnt2,Wnt3,Snx3,Wnt10a,Wnt9b,Vps29,Wnt9a
