p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.76838665194928e-33	1.50863663984745	0.317	0.066	2.59935153970025e-29	Ependymal_cells	Mpv17l
1.79588768802285e-33	1.90085881620606	0.41	0.106	2.63977531262479e-29	Ependymal_cells	Slc4a2
1.85294205934849e-33	1.43094183942291	0.292	0.057	2.72363953303635e-29	Ependymal_cells	Trappc8
1.95710868889132e-33	0.990413612809803	0.522	0.144	2.87675406180135e-29	Ependymal_cells	St3gal6
2.96600034881359e-33	0.634078080692945	0.404	0.095	4.35972391272109e-29	Ependymal_cells	Hspb1
3.69492759212602e-33	2.04022620407855	0.304	0.064	5.43117406766604e-29	Ependymal_cells	Lrrc45
4.59353457042727e-33	1.63688779696595	0.28	0.054	6.75203646507104e-29	Ependymal_cells	Drosha
5.34612088810033e-33	1.5494191503244	0.435	0.114	7.85826309341867e-29	Ependymal_cells	Sp3os
5.65019255859144e-33	1.24316786004354	0.342	0.074	8.30521804187356e-29	Ependymal_cells	Tnfaip8
5.82746304718159e-33	1.70928477095416	0.441	0.119	8.56578793305221e-29	Ependymal_cells	Acyp1
6.93280147391748e-33	1.87477754038844	0.311	0.066	1.01905248865113e-28	Ependymal_cells	Cep19
9.42143754127103e-33	1.85137044966135	0.261	0.048	1.38485710419143e-28	Ependymal_cells	Agbl3
1.15850723572127e-32	1.88276427885731	0.261	0.048	1.7028897857867e-28	Ependymal_cells	Eef2kmt
1.32151341666284e-32	1.72141029760574	0.298	0.061	1.94249257115271e-28	Ependymal_cells	Ankrd54
1.70163390041153e-32	1.43245003675218	0.665	0.243	2.50123167021491e-28	Ependymal_cells	Dgcr6
2.51275027989873e-32	1.33980841530837	0.416	0.104	3.69349163642314e-28	Ependymal_cells	Zc3h14
2.87265859364029e-32	1.21968453362464	0.317	0.066	4.22252086679186e-28	Ependymal_cells	Naga
4.19873275890276e-32	1.50125758159859	0.373	0.09	6.17171728231117e-28	Ependymal_cells	Cog7
4.74736560901437e-32	1.41475787236894	0.373	0.088	6.97815270869022e-28	Ependymal_cells	Anxa6
5.03469232214463e-32	1.88921848725588	0.261	0.05	7.40049424432039e-28	Ependymal_cells	Ift52
6.49996825939052e-32	1.34554322120955	0.814	0.386	9.55430334447813e-28	Ependymal_cells	Tbca
1.31976521587366e-31	1.89570693500164	0.491	0.155	1.93992289081269e-27	Ependymal_cells	Nt5c
1.49012108750888e-31	1.93100961954909	0.329	0.074	2.1903289865293e-27	Ependymal_cells	Eif1a
2.29712097862179e-31	1.52978995883586	0.584	0.202	3.37653812647616e-27	Ependymal_cells	Dnajc3
2.30525327580544e-31	1.23638726015303	0.348	0.079	3.38849179010641e-27	Ependymal_cells	Trip4
2.449175970315e-31	1.43514482334761	0.317	0.069	3.60004375876602e-27	Ependymal_cells	Fam126a
2.47442288148237e-31	1.55405182389179	0.528	0.165	3.63715419349093e-27	Ependymal_cells	Cfap36
3.13426757609709e-31	1.559120671052	0.304	0.065	4.60705991010512e-27	Ependymal_cells	Slain2
3.21020777765552e-31	1.69917755761442	0.615	0.241	4.71868441237585e-27	Ependymal_cells	BC005624
3.54822844558396e-31	1.66066551454483	0.329	0.075	5.21554099216386e-27	Ependymal_cells	Klhdc8b
4.16952822646445e-31	1.39881581230528	0.429	0.116	6.12878954008009e-27	Ependymal_cells	Strbp
4.48283952987975e-31	1.08756802215271	0.559	0.172	6.58932582497024e-27	Ependymal_cells	Slc25a18
7.61790059046256e-31	1.80081203278362	0.304	0.066	1.11975520779209e-26	Ependymal_cells	Eef2k
1.0045133558227e-30	1.46156770469692	0.36	0.086	1.47653418172379e-26	Ependymal_cells	Ptbp1
1.22334601188468e-30	1.50522229636901	0.571	0.192	1.79819630286929e-26	Ependymal_cells	Ift27
1.24179765998831e-30	1.25379259426079	0.789	0.359	1.82531838041682e-26	Ependymal_cells	Fam213a
1.26167083011181e-30	0.749457181708563	0.435	0.114	1.85452995318135e-26	Ependymal_cells	Rnase4
1.49576673599007e-30	1.2429409845347	0.609	0.223	2.1986275252318e-26	Ependymal_cells	Slc2a1
2.9954081795275e-30	0.885519847353991	0.286	0.058	4.40295048308747e-26	Ependymal_cells	Atp2b4
3.16102573259545e-30	1.36910230352202	0.783	0.367	4.64639172434205e-26	Ependymal_cells	Ptges3
4.22795922548127e-30	0.857823481868824	0.292	0.061	6.21467726553491e-26	Ependymal_cells	Rragd
6.88876876242599e-30	1.62093177258536	0.379	0.097	1.012580120389e-25	Ependymal_cells	Supt20
7.21259589971785e-30	1.64111383926265	0.298	0.065	1.06017947129953e-25	Ependymal_cells	Sobp
7.45397041418184e-30	2.03423191746587	0.267	0.055	1.09565911118059e-25	Ependymal_cells	Iqcc
8.23872138581984e-30	1.16124032756314	0.472	0.133	1.21100965650166e-25	Ependymal_cells	Tspo
8.83642625768967e-30	1.03295524199621	0.329	0.076	1.2988662956178e-25	Ependymal_cells	Cebpb
9.06443607075231e-30	1.34380379893054	0.478	0.139	1.33238145803988e-25	Ependymal_cells	Cyb5r3
1.20040039149538e-29	1.62794475235529	0.267	0.054	1.76446853545905e-25	Ependymal_cells	Wwtr1
1.57312618790689e-29	1.0078385733181	0.335	0.076	2.31233818360433e-25	Ependymal_cells	Maml2
1.861312847892e-29	0.862434577276073	0.36	0.088	2.73594375511645e-25	Ependymal_cells	Tmem108
2.13473518213912e-29	1.40308461555789	0.584	0.214	3.13784724422629e-25	Ependymal_cells	Mlc1
2.18390729958462e-29	1.37850523520089	0.304	0.067	3.21012533965944e-25	Ependymal_cells	Myh14
2.64173920346465e-29	1.36794109678791	0.627	0.229	3.8830924551727e-25	Ependymal_cells	Dpy30
3.02305430799566e-29	1.12107093190388	0.851	0.47	4.44358752732283e-25	Ependymal_cells	Ndufab1
3.24797267708222e-29	1.678859697349	0.615	0.236	4.77419503804316e-25	Ependymal_cells	Mcee
3.32176790017971e-29	1.41685855303451	0.398	0.104	4.88266663647416e-25	Ependymal_cells	Ppp1r16a
3.35881249934226e-29	1.3061346583165	0.764	0.373	4.93711849278318e-25	Ependymal_cells	Sec61b
4.22591771196618e-29	1.05285595086383	0.789	0.342	6.21167644481908e-25	Ependymal_cells	Ntrk2
5.97366948445132e-29	1.29562724603196	0.398	0.105	8.78069677519499e-25	Ependymal_cells	Lmna
6.08258986586342e-29	1.15560046612654	0.547	0.174	8.94079884383265e-25	Ependymal_cells	Sdc4
9.11096908631276e-29	1.28627791584187	0.304	0.067	1.33922134599711e-24	Ependymal_cells	Erlin2
9.98822847245958e-29	1.75500135125691	0.373	0.099	1.46816970316683e-24	Ependymal_cells	Ap1s2
1.09247165360263e-28	1.68000417631902	0.323	0.077	1.60582408363051e-24	Ependymal_cells	Smad5
1.40551732136795e-28	1.68650350778243	0.28	0.06	2.06596991067874e-24	Ependymal_cells	Unc119
1.53266252580494e-28	1.24707054944052	0.441	0.127	2.25286064668067e-24	Ependymal_cells	S100a10
1.58809782291195e-28	1.66150066820085	0.261	0.053	2.33434498989827e-24	Ependymal_cells	Kiz
1.66692576073622e-28	1.7322268191599	0.323	0.078	2.45021417570617e-24	Ependymal_cells	Gpr137
1.88218473300335e-28	1.66952506905261	0.472	0.152	2.76662333904162e-24	Ependymal_cells	Nrbp2
2.94817357157507e-28	1.41116494980687	0.261	0.053	4.3335203328582e-24	Ependymal_cells	Cep63
3.9638821305709e-28	1.38304180488996	0.41	0.113	5.82651034372617e-24	Ependymal_cells	Dnal4
4.36008785035935e-28	0.987854691365216	0.963	0.693	6.4088931312432e-24	Ependymal_cells	Rpl38
5.07431806118538e-28	1.40979789968231	0.304	0.069	7.45874011813639e-24	Ependymal_cells	Nr2f6
5.09248874968248e-28	1.48414536280202	0.565	0.203	7.48544921315828e-24	Ependymal_cells	Idh3a
6.20076509013746e-28	1.67179047883541	0.292	0.066	9.11450460599305e-24	Ependymal_cells	1810043G02Rik
7.7300071845638e-28	1.15018410241118	0.689	0.277	1.13623375605903e-23	Ependymal_cells	Pkig
1.04458266214075e-27	1.43206170657128	0.41	0.115	1.53543205508069e-23	Ependymal_cells	Adss
1.06128554198508e-27	1.20306989071193	0.41	0.112	1.55998361816386e-23	Ependymal_cells	Usp19
1.10132516125506e-27	0.999402932202847	0.547	0.173	1.61883785452882e-23	Ependymal_cells	Pts
1.11691993333985e-27	0.747540307015843	0.981	0.839	1.64176061001624e-23	Ependymal_cells	Rpl35a
1.19282629380435e-27	1.23519729117424	0.658	0.247	1.75333536926302e-23	Ependymal_cells	Smim11
1.22232463390704e-27	1.82639377805765	0.342	0.088	1.79669497937996e-23	Ependymal_cells	Ruvbl2
1.26996226730332e-27	1.53007375945233	0.416	0.121	1.86671753670915e-23	Ependymal_cells	Ap3m1
1.5496243966987e-27	1.46377620955679	0.348	0.088	2.27779290070743e-23	Ependymal_cells	Dnajc10
1.74422179538478e-27	1.35913912372231	0.708	0.317	2.56383161703609e-23	Ependymal_cells	Snrpf
1.75579412220132e-27	1.35842902061661	0.311	0.072	2.58084178022372e-23	Ependymal_cells	Grsf1
2.2161898058189e-27	1.03640550771037	0.894	0.595	3.2575773955732e-23	Ependymal_cells	Calm3
2.78301853274714e-27	1.4508213522974	0.385	0.104	4.09075894128503e-23	Ependymal_cells	Tigd2
3.37447085193157e-27	1.39478712874976	0.398	0.111	4.96013470525422e-23	Ependymal_cells	Chd3os
3.521947431188e-27	1.42054522060813	0.547	0.191	5.17691052910325e-23	Ependymal_cells	Polr3h
4.34357331376774e-27	1.0148307100599	0.435	0.123	6.3846184139072e-23	Ependymal_cells	Efr3a
6.50683068427904e-27	1.4683931987003	0.342	0.087	9.56439042282177e-23	Ependymal_cells	Plekha2
6.81359467758996e-27	1.26070072675956	0.764	0.373	1.00153028165895e-22	Ependymal_cells	Lamtor2
7.75830278410131e-27	0.83334558851107	0.95	0.797	1.14039292623505e-22	Ependymal_cells	Rps15a
8.00269050343397e-27	1.25430524990008	0.41	0.116	1.17631547709976e-22	Ependymal_cells	Ormdl3
8.1701266887214e-27	1.33099341100807	0.435	0.128	1.20092692197516e-22	Ependymal_cells	Gm10076
1.27717966870487e-26	1.1469732433088	0.54	0.184	1.87732639502929e-22	Ependymal_cells	Hn1
1.47693378291848e-26	1.49525532027631	0.578	0.231	2.17094496751187e-22	Ependymal_cells	Lmo4
1.59419768692899e-26	1.39871514087941	0.304	0.072	2.34331118001692e-22	Ependymal_cells	Prr7
1.60064172124278e-26	1.03059683102323	0.391	0.108	2.35278326605476e-22	Ependymal_cells	Rfk
2.27154488961002e-26	1.4271137791657	0.516	0.183	3.33894383323777e-22	Ependymal_cells	Ctnna1
2.5080289504871e-26	0.986993144023958	0.348	0.088	3.68655175432099e-22	Ependymal_cells	Csad
2.8656344419289e-26	1.49614268658851	0.354	0.094	4.21219606619129e-22	Ependymal_cells	Rdm1
3.10675189668765e-26	1.42970315352845	0.783	0.458	4.56661461294117e-22	Ependymal_cells	Mt2
3.26656447975563e-26	0.682051770938969	0.981	0.866	4.80152312879279e-22	Ependymal_cells	Rpl26
3.33240001066783e-26	1.45025809155495	0.273	0.061	4.89829477568064e-22	Ependymal_cells	Tgfb2
4.19604626736888e-26	1.44780995539147	0.391	0.111	6.16776840840551e-22	Ependymal_cells	Kcnk2
4.30412561046295e-26	0.881028089455739	0.925	0.522	6.32663423481949e-22	Ependymal_cells	Prdx6
4.31466269568913e-26	1.35701744846356	0.416	0.122	6.34212269639345e-22	Ependymal_cells	Mthfd2l
4.44438843564623e-26	1.38498559184711	0.478	0.152	6.5328065615564e-22	Ependymal_cells	Gbas
4.93297794430417e-26	0.766813384920313	0.969	0.805	7.2509842803327e-22	Ependymal_cells	Rps25
6.06101555218877e-26	1.20562583833859	0.795	0.442	8.90908676016227e-22	Ependymal_cells	Rps27l
6.67705518708265e-26	1.28105632070166	0.255	0.054	9.81460341949279e-22	Ependymal_cells	Pdk1
1.01851028608435e-25	0.921588602050019	0.373	0.101	1.49710826951538e-21	Ependymal_cells	Cdkn1a
1.15162626671888e-25	1.4813969579988	0.298	0.072	1.69277544945008e-21	Ependymal_cells	Arl5a
1.2432596282293e-25	1.2306433248197	0.298	0.071	1.82746732753425e-21	Ependymal_cells	Tgfbr2
1.43889166924688e-25	1.29962414538617	0.491	0.16	2.11502686462598e-21	Ependymal_cells	Usp2
1.49239933278807e-25	1.12725000215109	0.311	0.075	2.19367777926518e-21	Ependymal_cells	Pias2
1.79108721710679e-25	1.13426580405788	0.615	0.226	2.63271910042527e-21	Ependymal_cells	Stra13
1.80947412933446e-25	1.29267364939998	0.429	0.127	2.65974602270872e-21	Ependymal_cells	Mdm2
1.86374087816944e-25	1.4054757897887	0.292	0.07	2.73951271682126e-21	Ependymal_cells	B9d2
2.0651858591221e-25	0.87091885961446	0.335	0.087	3.03561669432357e-21	Ependymal_cells	Igfbp5
2.95676300188086e-25	0.991747802076909	0.497	0.159	4.34614593646468e-21	Ependymal_cells	Zcchc18
3.06605072549781e-25	1.16974593777524	0.857	0.533	4.50678796140923e-21	Ependymal_cells	Map1lc3a
3.13126118800242e-25	0.91717391302807	0.491	0.154	4.60264082024475e-21	Ependymal_cells	Slc38a3
3.16737252962478e-25	1.27951243791595	0.366	0.101	4.65572088129546e-21	Ependymal_cells	Pofut2
3.44766037747528e-25	1.20004739400587	0.267	0.06	5.06771598885092e-21	Ependymal_cells	Cnot10
3.56490506830213e-25	1.57784891765477	0.373	0.107	5.2400539598973e-21	Ependymal_cells	1500009C09Rik
7.52669723187182e-25	1.22539720626002	0.466	0.147	1.10634922611284e-20	Ependymal_cells	Tmem106c
7.78301006133311e-25	1.37129062913042	0.764	0.439	1.14402464891535e-20	Ependymal_cells	Hspa5
8.20863243734734e-25	1.392626156478	0.385	0.109	1.20658688196569e-20	Ependymal_cells	Galk1
8.23476387723809e-25	1.3762225020334	0.323	0.083	1.21042794231523e-20	Ependymal_cells	Msrb2
1.17101488491787e-24	1.06870900207451	0.72	0.317	1.72127477934078e-20	Ependymal_cells	Oaz2
1.2550096216249e-24	1.18049342586954	0.851	0.569	1.84473864282644e-20	Ependymal_cells	Hist1h2bc
1.37795886755793e-24	1.35483998403073	0.957	0.831	2.0254617394234e-20	Ependymal_cells	Mt1
1.46543402014567e-24	0.603422741037421	1	0.917	2.15404146621212e-20	Ependymal_cells	Rps14
1.62654968237413e-24	0.883566447676141	0.416	0.126	2.39086537812173e-20	Ependymal_cells	Hmgb2
1.66805091923017e-24	1.29081562564678	0.298	0.073	2.45186804617643e-20	Ependymal_cells	Fam184a
1.87057160187218e-24	1.13468614768845	0.317	0.08	2.74955319759192e-20	Ependymal_cells	Ctbp2
1.97710520450125e-24	1.27709948682081	0.522	0.179	2.90614694009638e-20	Ependymal_cells	Idh2
2.32962926238086e-24	1.44699282594786	0.255	0.057	3.42432205277362e-20	Ependymal_cells	St6gal1
2.5179961147619e-24	1.47678055018612	0.28	0.067	3.70120248908852e-20	Ependymal_cells	Pxn
2.61034253793998e-24	1.34107758707305	0.422	0.13	3.83694249651798e-20	Ependymal_cells	Cby1
2.91375338601853e-24	1.33933598427239	0.435	0.138	4.28292610210864e-20	Ependymal_cells	Ino80b
3.05268091080454e-24	1.2297710943947	0.77	0.395	4.4871356707916e-20	Ependymal_cells	Ppdpf
4.09611997378308e-24	0.748502422681144	0.571	0.193	6.02088674946375e-20	Ependymal_cells	Smpdl3a
4.58803846414771e-24	1.3905179984489	0.261	0.06	6.74395773845072e-20	Ependymal_cells	Hddc3
4.66127756823144e-24	1.18112302890477	0.317	0.081	6.8516118975434e-20	Ependymal_cells	Pdpn
4.91001931733563e-24	0.988470698890673	0.391	0.113	7.21723739455165e-20	Ependymal_cells	Lztfl1
4.94235916828707e-24	1.36728332000744	0.317	0.082	7.26477374146516e-20	Ependymal_cells	Snrnp25
5.39491951595353e-24	1.54700952992131	0.255	0.058	7.9299921965001e-20	Ependymal_cells	Tle3
5.42155312535116e-24	1.28304972541141	0.578	0.234	7.96914093895367e-20	Ependymal_cells	Zfp36l1
5.76415826483144e-24	1.16540310286723	0.416	0.127	8.47273623347574e-20	Ependymal_cells	Hdgfrp2
5.9274468341909e-24	1.53888817629988	0.286	0.07	8.7127541015772e-20	Ependymal_cells	Kndc1
8.05165375972536e-24	1.06279955177696	0.41	0.123	1.18351258614203e-19	Ependymal_cells	Rrp7a
1.07237213426553e-23	1.32884098598755	0.292	0.072	1.5762798001569e-19	Ependymal_cells	Dkk3
1.112473564463e-23	1.22827570982959	0.36	0.102	1.63522489240417e-19	Ependymal_cells	Creld2
1.11630907311994e-23	1.31721811309984	0.385	0.115	1.640862706579e-19	Ependymal_cells	Crtc3
1.40502473887508e-23	1.40206696987024	0.304	0.078	2.06524586367248e-19	Ependymal_cells	4931406C07Rik
1.80220518158992e-23	1.30791865987108	0.311	0.081	2.64906139641902e-19	Ependymal_cells	Zc2hc1a
2.53126127449343e-23	1.28821437690309	0.683	0.313	3.72070094737789e-19	Ependymal_cells	1810058I24Rik
2.81398123607746e-23	1.38567844562293	0.323	0.088	4.13627101891025e-19	Ependymal_cells	Cnot1
2.8968083294984e-23	0.731601281355775	0.416	0.126	4.2580185635297e-19	Ependymal_cells	Baiap2
3.22440590573253e-23	0.644822099723914	0.304	0.077	4.73955424083625e-19	Ependymal_cells	Hap1
3.27967123137982e-23	0.824910351243108	0.938	0.717	4.82078874300519e-19	Ependymal_cells	Pfdn5
3.71547926790793e-23	1.26097258110075	0.59	0.235	5.46138297589787e-19	Ependymal_cells	Hspd1
4.33890781588094e-23	1.12651729502271	0.689	0.301	6.37776059856339e-19	Ependymal_cells	Polr2k
5.10289656219224e-23	1.19363530648325	0.255	0.059	7.50074765676637e-19	Ependymal_cells	Egln1
7.30209284158327e-23	0.65807175239216	0.957	0.829	1.07333462678432e-18	Ependymal_cells	Rpl23
8.24436654831945e-23	0.712119302997718	0.981	0.81	1.21183943893748e-18	Ependymal_cells	Rpl34
9.53739353294144e-23	1.30820764424825	0.28	0.069	1.40190147540706e-18	Ependymal_cells	Orai3
1.00792975492105e-22	1.13332369810857	0.354	0.101	1.48155594675845e-18	Ependymal_cells	Ulk2
1.25644111559868e-22	1.08782773397616	0.379	0.112	1.8468427958185e-18	Ependymal_cells	Gns
1.3128984642146e-22	1.23541835065685	0.752	0.373	1.92982945254904e-18	Ependymal_cells	Romo1
1.34654583288164e-22	1.1904029736294	0.832	0.499	1.97928771975272e-18	Ependymal_cells	Ndufc1
1.36249300677878e-22	1.13521802811517	0.472	0.159	2.00272847066413e-18	Ependymal_cells	Wbp1
1.55994386388327e-22	1.11381581457391	0.571	0.213	2.29296148552202e-18	Ependymal_cells	BC029214
1.77138855364553e-22	1.17061253223573	0.416	0.132	2.60376403500356e-18	Ependymal_cells	Hspa4
1.97356956359068e-22	1.25726098764125	0.398	0.124	2.90094990152195e-18	Ependymal_cells	Hnrnpa0
2.71805250536541e-22	1.14944764498673	0.845	0.522	3.99526537763662e-18	Ependymal_cells	Swi5
2.93698386855528e-22	1.16195771927587	0.503	0.181	4.31707258838941e-18	Ependymal_cells	Cbx5
2.95017044018496e-22	1.42623686888938	0.342	0.098	4.33645553002787e-18	Ependymal_cells	Nat14
3.12234047868647e-22	1.15602526745922	0.522	0.198	4.58952826962124e-18	Ependymal_cells	Mtpn
3.6866546049932e-22	1.1112732364472	0.795	0.415	5.41901360387951e-18	Ependymal_cells	Skp1a
4.06459848808607e-22	1.1755735933303	0.503	0.181	5.97455331763772e-18	Ependymal_cells	Stk11
4.16017076268747e-22	1.2813371660759	0.273	0.068	6.11503500407431e-18	Ependymal_cells	Dhx40
4.27788301917737e-22	0.999681088247754	0.814	0.455	6.28806024988882e-18	Ependymal_cells	Hnrnpf
4.55931595247477e-22	1.24600762934924	0.429	0.142	6.70173851854267e-18	Ependymal_cells	Chchd4
4.60338458017286e-22	1.98963298184097	0.292	0.079	6.76651499439609e-18	Ependymal_cells	Acad8
4.961612533803e-22	1.26396712581544	0.36	0.106	7.29307426343703e-18	Ependymal_cells	Cspp1
5.56932853818477e-22	1.20545860511587	0.385	0.12	8.18635601827779e-18	Ependymal_cells	Sorl1
6.15958564873045e-22	1.20043722905189	0.484	0.172	9.05397494506889e-18	Ependymal_cells	Grcc10
6.2923074403621e-22	1.03013335711201	0.46	0.155	9.24906270658825e-18	Ependymal_cells	Ogdh
6.94587243715256e-22	1.10960828272381	0.59	0.231	1.02097378953705e-17	Ependymal_cells	Msi2
7.39985400979761e-22	1.37201517021829	0.348	0.102	1.08770454090015e-17	Ependymal_cells	Tmem29
7.58288739080991e-22	1.04741568126762	0.429	0.136	1.11460861757515e-17	Ependymal_cells	Dag1
7.71131294036421e-22	1.26518626650973	0.255	0.061	1.13348588910413e-17	Ependymal_cells	Afap1l2
7.79008246034546e-22	1.91592653183377	0.286	0.077	1.14506422084618e-17	Ependymal_cells	Cdkn1c
8.70187746595293e-22	1.22443439207617	0.491	0.174	1.27908896872042e-17	Ependymal_cells	Fundc1
9.2285050154068e-22	1.10915277736377	0.404	0.13	1.35649795221465e-17	Ependymal_cells	Synj1
1.06068801138538e-21	0.931929912130907	0.391	0.126	1.55910530793537e-17	Ependymal_cells	Ccnd2
1.06072009532094e-21	0.906056872996253	0.267	0.065	1.55915246811225e-17	Ependymal_cells	Kif1c
1.18334479819063e-21	1.57072474273677	0.304	0.084	1.7393985188604e-17	Ependymal_cells	Amotl2
1.2198457023828e-21	0.926006862311618	0.484	0.169	1.79305119793248e-17	Ependymal_cells	Sptan1
1.25177043579783e-21	1.071583864994	0.739	0.353	1.83997736357923e-17	Ependymal_cells	Scand1
1.26315923119832e-21	1.14397809811916	0.596	0.241	1.85671775393841e-17	Ependymal_cells	Polr2i
1.2985219508366e-21	1.15020031911685	0.466	0.163	1.90869741553472e-17	Ependymal_cells	Stip1
1.38678217134861e-21	0.681136448830897	0.969	0.801	2.03843111366532e-17	Ependymal_cells	Tpt1
1.43051819034661e-21	0.710079401775716	0.919	0.702	2.10271868799048e-17	Ependymal_cells	Rps20
1.46511318748759e-21	1.10674115452864	0.398	0.126	2.153569874288e-17	Ependymal_cells	Trove2
1.51903541952684e-21	1.36072739992549	0.366	0.113	2.2328301631625e-17	Ependymal_cells	Prrt1
1.6183276857563e-21	0.808538280909338	0.925	0.731	2.37877986529318e-17	Ependymal_cells	Rplp2
1.84801632229106e-21	1.28639534177519	0.317	0.088	2.71639919213563e-17	Ependymal_cells	Trpm7
1.99994486674878e-21	1.07758919930486	0.758	0.384	2.93971895963402e-17	Ependymal_cells	Ost4
2.19636168699782e-21	1.10185798282176	0.261	0.064	3.2284320437181e-17	Ependymal_cells	Lynx1
2.74945007323684e-21	1.46294730656527	0.317	0.091	4.04141666265083e-17	Ependymal_cells	Apoo
3.49849702876509e-21	1.16214445347134	0.602	0.243	5.14244078258181e-17	Ependymal_cells	Cacybp
3.60911695488335e-21	0.989647570127561	0.553	0.206	5.30504101198303e-17	Ependymal_cells	Srsf10
3.65766151747555e-21	1.2562475601713	0.652	0.281	5.37639666453731e-17	Ependymal_cells	Churc1
4.24680677632371e-21	1.01808864511043	0.255	0.062	6.24238128051823e-17	Ependymal_cells	D3Ertd751e
4.7379917697729e-21	1.25661773365344	0.441	0.154	6.96437410238919e-17	Ependymal_cells	Snrpg
4.96522571932642e-21	1.1555791605484	0.441	0.149	7.2983852848379e-17	Ependymal_cells	Alkbh5
