GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000115317	667.026383678114	0.272817131905134	0.12795450186267	0.0181437117176191	0.0501059735925525	HTRA2	27429
ENSG00000115944	2101.2934229035	0.421544948986719	0.0862952402400748	3.57490636496982e-07	3.67305034607708e-06	COX7A2L	9167
ENSG00000116044	3027.3714115301	0.359736342399483	0.0925901564113954	4.4283803128475e-05	0.00027994012471342	NFE2L2	4780
ENSG00000116288	3886.5966558026	0.50710057335401	0.0827342326561357	2.37800937266657e-10	4.46063888863145e-09	PARK7	11315
ENSG00000116459	3132.94919601654	0.603278289317667	0.0914354263528456	8.36008376847692e-12	1.96557113670381e-10	ATP5PB	515
ENSG00000116688	3621.3402873375	-0.145278509747787	0.0684623374994765	0.0287280656660138	0.0729699005498879	MFN2	9927
ENSG00000117118	1579.09278642967	0.404831116930662	0.075298096530312	2.84355874546924e-08	3.6231989475576e-07	SDHB	6390
ENSG00000117362	3639.80959038942	0.163769471443762	0.0755530181408465	0.0245605902709841	0.064279469777479	APH1A	51107
ENSG00000119013	683.713869919784	0.53348196408509	0.119311483997266	1.81268407117904e-06	1.60489868564846e-05	NDUFB3	4709
ENSG00000119421	1264.5826091751	0.605378546566631	0.102043186163018	5.94335131515483e-10	1.02545974696001e-08	NDUFA8	4702
ENSG00000120129	3552.58455760624	1.13331843315555	0.0862889114085012	2.15727852773659e-40	5.96872741227692e-38	DUSP1	1843
ENSG00000123384	3232.02209436112	-1.76476612783336	0.104791320325904	5.87856885102336e-65	6.50589612698257e-62	LRP1	4035
ENSG00000123416	49868.2180482466	0.31983030142152	0.0583307743668883	2.11292659068225e-08	2.77203087180616e-07	TUBA1B	10376
ENSG00000124172	2506.28875056791	0.74311617631968	0.12808318104121	9.68135794912764e-10	1.58064236105146e-08	ATP5F1E	514
ENSG00000124181	2196.89386610244	-0.456767760945957	0.104468365737993	3.39721092224919e-06	2.84060367130756e-05	PLCG1	5335
ENSG00000125356	776.161088525562	0.719900792193031	0.123207552944135	7.83915411885004e-10	1.31307950181041e-08	NDUFA1	4694
ENSG00000125538	231.555430018151	0.84992341622635	0.166233797792284	3.69785982169549e-08	4.62426473586359e-07	IL1B	3553
ENSG00000126067	3208.16701718832	0.263519190882972	0.0648899584008147	3.15715369801437e-05	0.000207980184511202	PSMB2	5690
ENSG00000126214	1457.74076485959	-0.224169958590068	0.101942721083887	0.01833890787873	0.0505592595503634	KLC1	3831
ENSG00000126267	1182.34465957764	0.481732732720003	0.0789634478676095	3.02037367459027e-10	5.57115115644068e-09	COX6B1	1340
ENSG00000127184	3611.70691319572	0.670838506235945	0.0694446451554847	7.99028267455052e-23	7.45791805780035e-21	COX7C	1350
ENSG00000127540	1253.02072947772	0.537443228483436	0.160916562672766	0.000182139283407592	0.000978864397196402	UQCR11	10975
ENSG00000127824	652.288784917672	0.283767325792047	0.11432508512713	0.00709051269603036	0.0226563010336759	TUBA4A	7277
ENSG00000127922	1104.53237124359	0.682140862669634	0.0703985042562896	5.69807705299514e-23	5.48360284839172e-21	SEM1	7979
ENSG00000127955	1124.21682444906	0.340086858861467	0.12143072262494	0.0022419800730349	0.00851611651179276	GNAI1	2770
ENSG00000128271	188.871496248072	-0.991846230509094	0.205952494180611	1.13709045735196e-07	1.29164806057267e-06	ADORA2A	135
ENSG00000128609	1302.35750278267	0.523757561283571	0.11253703044612	7.92428183572659e-07	7.64025032748897e-06	NDUFA5	4698
ENSG00000129084	3364.60368190138	0.348956619009285	0.0565320408062626	3.12811665912908e-10	5.75483626417251e-09	PSMA1	5682
ENSG00000130414	1858.46993879154	0.219704942063811	0.0626543786087009	0.000322962939647169	0.00162467135938092	NDUFA10	4705
ENSG00000131143	6776.79087517552	0.451664575149642	0.0703537334766502	4.41146870117189e-11	9.33760875081383e-10	COX4I1	1327
