GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000198804	155915.540793321	-0.104689318177833	0.0452787598667588	0.0107998476632	0.0584008907326997	MT-CO1	4512
ENSG00000198833	2772.76801294042	-0.113070062497781	0.0552926671127264	0.0171719533301756	0.0810773808366812	UBE2J1	51465
ENSG00000198840	8469.00292110854	-0.629263049460762	0.0649149520360947	1.60776275591121e-23	2.0442703441411e-19	MT-ND3	4537
ENSG00000198888	23551.2213704179	0.101707864104871	0.0511279625416221	0.023099547712266	0.0985399069351954	MT-ND1	4535
ENSG00000198938	65746.2134969085	-0.139218024055763	0.0426544314440441	0.000372424454505479	0.00529684221368811	MT-CO3	4514
ENSG00000204435	1064.06445059526	0.156112859542696	0.0872459097590386	0.0167798398521523	0.0798486765419597	CSNK2B	1460
ENSG00000212907	5318.06678577352	-0.449061836468623	0.144682432027802	8.83556023659319e-05	0.00186500863065696	MT-ND4L	4539
ENSG00000241837	2602.06201829298	-0.100837615947603	0.0401389470342073	0.00628065757101822	0.0401703023216784	ATP5PO	539
ENSG00000258947	836.931494821467	0.236272560145342	0.0802979876809439	0.000441621764007944	0.00589816300143021	TUBB3	10381
ENSG00000288516	1401.56449310699	0.225079088892092	0.0704413556647504	0.000212980397969789	0.00356321810550771	PRKACA	5566
